date,Temperature,Temperature pprox.,Humidity,Humidity approx.,Light,Light approx.,CO2,CO2 aprrox.,HumidityRatio ,HumidityRatio x 1000000 approx.,Occupancy
2007-02-15 22:24,19.79,19.79,27.79,27.79,0,0,434.6666667,434,0.003963136,3963,NO
2007-02-15 22:25,19.79,19.79,27.79,27.79,0,0,439,439,0.003963136,3963,NO
2007-02-15 22:25,19.79,19.79,27.79,27.79,0,0,438,438,0.003963136,3963,NO
2007-02-15 22:27,19.79,19.79,27.84,27.84,0,0,441.5,441,0.003970312,3970,NO
2007-02-15 22:27,19.79,19.79,27.79,27.79,0,0,439.5,439,0.003963136,3963,NO
2007-02-15 22:28,19.79,19.79,27.945,27.95,0,0,436,436,0.003985383,3985,NO
2007-02-15 22:30,19.79,19.79,28.05,28.05,0,0,433.5,433,0.004000454,4000,NO
2007-02-15 22:31,19.79,19.79,28.05,28.05,0,0,433,433,0.004000454,4000,NO
2007-02-15 22:32,19.79,19.79,28.15,28.15,0,0,433.5,433,0.004014807,4014,NO
2007-02-15 22:33,19.79,19.79,28.03333333,28.03,0,0,431.6666667,431,0.003998061,3998,NO
2007-02-15 22:34,19.79,19.79,28.1,28.1,0,0,431.5,431,0.00400763,4007,NO
2007-02-15 22:34,19.79,19.79,28.2,28.2,0,0,430.5,430,0.004021985,4021,NO
2007-02-15 22:36,19.76,19.76,28.23,28.23,0,0,435,435,0.004018754,4018,NO
2007-02-15 22:37,19.7,19.7,28.29,28.29,0,0,438,438,0.004012283,4012,NO
2007-02-15 22:38,19.745,19.75,28.34,28.34,0,0,439.5,439,0.004030737,4030,NO
2007-02-15 22:38,19.7,19.7,28.39,28.39,0,0,440.5,440,0.004026558,4026,NO
2007-02-15 22:40,19.7,19.7,28.39,28.39,0,0,435.5,435,0.004026558,4026,NO
2007-02-15 22:40,19.7,19.7,28.39,28.39,0,0,435.5,435,0.004026558,4026,NO
2007-02-15 22:41,19.7,19.7,28.445,28.45,0,0,438.5,438,0.004034409,4034,NO
2007-02-15 22:43,19.7,19.7,28.5,28.5,0,0,437,437,0.00404226,4042,NO
2007-02-15 22:44,19.7,19.7,28.5,28.5,0,0,430.5,430,0.00404226,4042,NO
2007-02-15 22:45,19.7,19.7,28.5,28.5,0,0,433.5,433,0.00404226,4042,NO
2007-02-15 22:46,19.7,19.7,28.445,28.45,0,0,437.5,437,0.004034409,4034,NO
2007-02-15 22:46,19.7,19.7,28.5,28.5,0,0,436.5,436,0.00404226,4042,NO
2007-02-15 22:47,19.7,19.7,28.5,28.5,0,0,439,439,0.00404226,4042,NO
2007-02-15 22:49,19.7,19.7,28.5,28.5,0,0,437,437,0.00404226,4042,NO
2007-02-15 22:50,19.7,19.7,28.5,28.5,0,0,440.5,440,0.00404226,4042,NO
2007-02-15 22:51,19.7,19.7,28.53333333,28.53,0,0,441.3333333,441,0.004047019,4047,NO
2007-02-15 22:52,19.7,19.7,28.56666667,28.57,0,0,439.6666667,439,0.004051777,4051,NO
2007-02-15 22:53,19.7,19.7,28.6,28.6,0,0,440,440,0.004056536,4056,NO
2007-02-15 22:53,19.65,19.65,28.6,28.6,0,0,439.5,439,0.004043878,4043,NO
2007-02-15 22:54,19.7,19.7,28.65,28.65,0,0,436,436,0.004063674,4063,NO
2007-02-15 22:56,19.65,19.65,28.65,28.65,0,0,438.5,438,0.004050994,4050,NO
2007-02-15 22:57,19.65,19.65,28.65,28.65,0,0,440.5,440,0.004050994,4050,NO
2007-02-15 22:58,19.7,19.7,28.7,28.7,0,0,437.5,437,0.004070813,4070,NO
2007-02-15 22:59,19.6,19.6,28.6,28.6,0,0,435,435,0.004031255,4031,NO
2007-02-15 22:59,19.7,19.7,28.7,28.7,0,0,435.5,435,0.004070813,4070,NO
2007-02-15 23:00,19.7,19.7,28.7,28.7,0,0,440,440,0.004070813,4070,NO
2007-02-15 23:02,19.6,19.6,28.6,28.6,0,0,438,438,0.004031255,4031,NO
2007-02-15 23:03,19.66666667,19.67,28.73,28.73,0,0,439.6666667,439,0.004066614,4066,NO
2007-02-15 23:04,19.65,19.65,28.745,28.75,0,0,441,441,0.004064514,4064,NO
2007-02-15 23:05,19.65,19.65,28.79,28.79,0,0,438,438,0.004070919,4070,NO
2007-02-15 23:06,19.7,19.7,28.945,28.95,0,0,440,440,0.004105793,4105,NO
2007-02-15 23:06,19.7,19.7,28.945,28.95,0,0,441.5,441,0.004105793,4105,NO
2007-02-15 23:08,19.6,19.6,28.89,28.89,0,0,439,439,0.004072399,4072,NO
2007-02-15 23:09,19.6,19.6,28.84,28.84,0,0,435,435,0.004065305,4065,NO
2007-02-15 23:10,19.65,19.65,28.945,28.95,0,0,437,437,0.00409298,4092,NO
2007-02-15 23:10,19.65,19.65,28.945,28.95,0,0,438.5,438,0.00409298,4092,NO
2007-02-15 23:12,19.6,19.6,28.89,28.89,0,0,439,439,0.004072399,4072,NO
2007-02-15 23:12,19.7,19.7,29,29,0,0,441,441,0.004113646,4113,NO
2007-02-15 23:13,19.65,19.65,28.945,28.95,0,0,441,441,0.00409298,4092,NO
2007-02-15 23:15,19.6,19.6,28.89,28.89,0,0,444.5,444,0.004072399,4072,NO
2007-02-15 23:16,19.65,19.65,28.945,28.95,0,0,443.5,443,0.00409298,4092,NO
2007-02-15 23:17,19.7,19.7,29.05,29.05,0,0,437.5,437,0.004120786,4120,NO
2007-02-15 23:18,19.7,19.7,29,29,0,0,438.5,438,0.004113646,4113,NO
2007-02-15 23:19,19.6,19.6,28.89,28.89,0,0,433.5,433,0.004072399,4072,NO
2007-02-15 23:19,19.7,19.7,29,29,0,0,432,432,0.004113646,4113,NO
2007-02-15 23:21,19.7,19.7,28.89,28.89,0,0,433,433,0.00409794,4097,NO
2007-02-15 23:22,19.66666667,19.67,28.85666667,28.86,0,0,433,433,0.004084661,4084,NO
2007-02-15 23:23,19.7,19.7,28.89,28.89,0,0,439,439,0.00409794,4097,NO
2007-02-15 23:23,19.7,19.7,29,29,0,0,440,440,0.004113646,4113,NO
2007-02-15 23:25,19.65,19.65,28.89,28.89,0,0,439,439,0.004085152,4085,NO
2007-02-15 23:25,19.7,19.7,28.945,28.95,0,0,437.5,437,0.004105793,4105,NO
2007-02-15 23:26,19.7,19.7,29.05,29.05,0,0,438,438,0.004120786,4120,NO
2007-02-15 23:28,19.65,19.65,28.945,28.95,0,0,441,441,0.00409298,4092,NO
2007-02-15 23:29,19.7,19.7,29.05,29.05,0,0,438.5,438,0.004120786,4120,NO
2007-02-15 23:30,19.7,19.7,29.05,29.05,0,0,437.5,437,0.004120786,4120,NO
2007-02-15 23:31,19.7,19.7,29.05,29.05,0,0,444,444,0.004120786,4120,NO
2007-02-15 23:31,19.7,19.7,29.1,29.1,0,0,439,439,0.004127925,4127,NO
2007-02-15 23:32,19.7,19.7,29.1,29.1,0,0,438,438,0.004127925,4127,NO
2007-02-15 23:34,19.66666667,19.67,29.1,29.1,0,0,439.6666667,439,0.004119333,4119,NO
2007-02-15 23:35,19.7,19.7,29,29,0,0,438,438,0.004113646,4113,NO
2007-02-15 23:36,19.7,19.7,29,29,0,0,438,438,0.004113646,4113,NO
2007-02-15 23:37,19.7,19.7,29.05,29.05,0,0,438.5,438,0.004120786,4120,NO
2007-02-15 23:38,19.7,19.7,29,29,0,0,438,438,0.004113646,4113,NO
2007-02-15 23:38,19.7,19.7,29.16666667,29.17,0,0,439.6666667,439,0.004137445,4137,NO
2007-02-15 23:39,19.7,19.7,29.1,29.1,0,0,436,436,0.004127925,4127,NO
2007-02-15 23:41,19.6,19.6,29.1,29.1,0,0,438,438,0.004102197,4102,NO
2007-02-15 23:42,19.66666667,19.67,29.1,29.1,0,0,440.6666667,440,0.004119333,4119,NO
2007-02-15 23:43,19.7,19.7,29.1,29.1,0,0,440,440,0.004127925,4127,NO
2007-02-15 23:44,19.65,19.65,29.2,29.2,0,0,435,435,0.004129278,4129,NO
2007-02-15 23:44,19.65,19.65,29.245,29.25,0,0,438,438,0.004135684,4135,NO
2007-02-15 23:45,19.65,19.65,29.245,29.25,0,0,439.5,439,0.004135684,4135,NO
2007-02-15 23:47,19.65,19.65,29.29,29.29,0,0,432.5,432,0.00414209,4142,NO
2007-02-15 23:48,19.65,19.65,29.34,29.34,0,0,433,433,0.004149208,4149,NO
2007-02-15 23:49,19.6,19.6,29.29,29.29,0,0,432,432,0.004129159,4129,NO
2007-02-15 23:50,19.6,19.6,29.29,29.29,0,0,437,437,0.004129159,4129,NO
2007-02-15 23:51,19.65,19.65,29.34,29.34,0,0,435,435,0.004149208,4149,NO
2007-02-15 23:51,19.6,19.6,29.29,29.29,0,0,438,438,0.004129159,4129,NO
2007-02-15 23:53,19.7,19.7,29.39,29.39,0,0,438,438,0.004169338,4169,NO
2007-02-15 23:54,19.6,19.6,29.29,29.29,0,0,439.3333333,439,0.004129159,4129,NO
2007-02-15 23:55,19.63333333,19.63,29.35666667,29.36,0,0,436.6666667,436,0.004147256,4147,NO
2007-02-15 23:55,19.6,19.6,29.39,29.39,0,0,432,432,0.00414335,4143,NO
2007-02-15 23:57,19.6,19.6,29.39,29.39,0,0,438,438,0.00414335,4143,NO
2007-02-15 23:57,19.6,19.6,29.39,29.39,0,0,440.6666667,440,0.00414335,4143,NO
2007-02-15 23:58,19.6,19.6,29.39,29.39,0,0,438,438,0.00414335,4143,NO
2008-02-15 00:00,19.6,19.6,29.39,29.39,0,0,438.5,438,0.00414335,4143,NO
2008-02-15 00:01,19.6,19.6,29.46333333,29.46,0,0,438.6666667,438,0.004153757,4153,NO
2008-02-15 00:02,19.6,19.6,29.5,29.5,0,0,437.5,437,0.004158961,4158,NO
2008-02-15 00:03,19.6,19.6,29.445,29.45,0,0,437,437,0.004151156,4151,NO
2008-02-15 00:04,19.6,19.6,29.5,29.5,0,0,440,440,0.004158961,4158,NO
2008-02-15 00:04,19.55,19.55,29.5,29.5,0,0,441,441,0.004145972,4145,NO
2008-02-15 00:06,19.6,19.6,29.5,29.5,0,0,438,438,0.004158961,4158,NO
2008-02-15 00:07,19.6,19.6,29.5,29.5,0,0,439,439,0.004158961,4158,NO
2008-02-15 00:08,19.6,19.6,29.5,29.5,0,0,440.5,440,0.004158961,4158,NO
2008-02-15 00:08,19.6,19.6,29.6,29.6,0,0,439.5,439,0.004173154,4173,NO
2008-02-15 00:10,19.5,19.5,29.65,29.65,0,0,440,440,0.004154174,4154,NO
2008-02-15 00:10,19.55,19.55,29.65,29.65,0,0,442,442,0.004167194,4167,NO
2008-02-15 00:11,19.55,19.55,29.7,29.7,0,0,441.5,441,0.004174269,4174,NO
2008-02-15 00:13,19.5,19.5,29.7,29.7,0,0,441.6666667,441,0.004161226,4161,NO
2008-02-15 00:14,19.55,19.55,29.7,29.7,0,0,440,440,0.004174269,4174,NO
2008-02-15 00:15,19.525,19.53,29.675,29.68,0,0,437.25,437,0.004164211,4164,NO
2008-02-15 00:16,19.6,19.6,29.7,29.7,0,0,435,435,0.004187347,4187,NO
2008-02-15 00:16,19.6,19.6,29.6,29.6,0,0,443,443,0.004173154,4173,NO
2008-02-15 00:17,19.6,19.6,29.55,29.55,0,0,437,437,0.004166058,4166,NO
2008-02-15 00:19,19.6,19.6,29.63333333,29.63,0,0,436.6666667,436,0.004177885,4177,NO
2008-02-15 00:20,19.6,19.6,29.5,29.5,0,0,436,436,0.004158961,4158,NO
2008-02-15 00:21,19.6,19.6,29.5,29.5,0,0,437,437,0.004158961,4158,NO
2008-02-15 00:22,19.6,19.6,29.5,29.5,0,0,438,438,0.004158961,4158,NO
2008-02-15 00:23,19.6,19.6,29.5,29.5,0,0,439.5,439,0.004158961,4158,NO
2008-02-15 00:23,19.6,19.6,29.5,29.5,0,0,440,440,0.004158961,4158,NO
2008-02-15 00:24,19.6,19.6,29.5,29.5,0,0,440,440,0.004158961,4158,NO
2008-02-15 00:26,19.6,19.6,29.55,29.55,0,0,442,442,0.004166058,4166,NO
2008-02-15 00:27,19.6,19.6,29.5,29.5,0,0,439.5,439,0.004158961,4158,NO
2008-02-15 00:28,19.6,19.6,29.6,29.6,0,0,434.3333333,434,0.004173154,4173,NO
2008-02-15 00:29,19.6,19.6,29.55,29.55,0,0,435.5,435,0.004166058,4166,NO
2008-02-15 00:29,19.6,19.6,29.7,29.7,0,0,437,437,0.004187347,4187,NO
2008-02-15 00:30,19.6,19.6,29.66666667,29.67,0,0,437.6666667,437,0.004182616,4182,NO
2008-02-15 00:32,19.6,19.6,29.65,29.65,0,0,440.5,440,0.004180251,4180,NO
2008-02-15 00:33,19.6,19.6,29.7,29.7,0,0,439.5,439,0.004187347,4187,NO
2008-02-15 00:34,19.6,19.6,29.79,29.79,0,0,440,440,0.004200122,4200,NO
2008-02-15 00:35,19.6,19.6,29.79,29.79,0,0,436.5,436,0.004200122,4200,NO
2008-02-15 00:36,19.6,19.6,29.79,29.79,0,0,435.5,435,0.004200122,4200,NO
2008-02-15 00:36,19.6,19.6,29.79,29.79,0,0,434,434,0.004200122,4200,NO
2008-02-15 00:38,19.6,19.6,29.79,29.79,0,0,430,430,0.004200122,4200,NO
2008-02-15 00:39,19.6,19.6,29.84,29.84,0,0,433.5,433,0.004207219,4207,NO
2008-02-15 00:40,19.6,19.6,29.89,29.89,0,0,435.5,435,0.004214317,4214,NO
2008-02-15 00:40,19.6,19.6,29.89,29.89,0,0,439,439,0.004214317,4214,NO
2008-02-15 00:42,19.6,19.6,29.89,29.89,0,0,435,435,0.004214317,4214,NO
2008-02-15 00:42,19.6,19.6,29.89,29.89,0,0,440,440,0.004214317,4214,NO
2008-02-15 00:43,19.6,19.6,29.89,29.89,0,0,443,443,0.004214317,4214,NO
2008-02-15 00:45,19.55,19.55,29.89,29.89,0,0,439,439,0.004201153,4201,NO
2008-02-15 00:46,19.6,19.6,29.92666667,29.93,0,0,437.5,437,0.004219522,4219,NO
2008-02-15 00:47,19.55,19.55,29.945,29.95,0,0,439.6666667,439,0.004208936,4208,NO
2008-02-15 00:48,19.6,19.6,29.89,29.89,0,0,446,446,0.004214317,4214,NO
2008-02-15 00:49,19.55,19.55,29.89,29.89,0,0,441,441,0.004201153,4201,NO
2008-02-15 00:49,19.55,19.55,29.89,29.89,0,0,442,442,0.004201153,4201,NO
2008-02-15 00:51,19.55,19.55,29.945,29.95,0,0,442,442,0.004208936,4208,NO
2008-02-15 00:52,19.5,19.5,30,30,0,0,439.5,439,0.004203543,4203,NO
2008-02-15 00:53,19.6,19.6,30,30,0,0,437,437,0.004229932,4229,NO
2008-02-15 00:53,19.5,19.5,30.03333333,30.03,0,0,436.6666667,436,0.004208245,4208,NO
2008-02-15 00:55,19.5,19.5,30,30,0,0,435,435,0.004203543,4203,NO
2008-02-15 00:55,19.5,19.5,30,30,0,0,434,434,0.004203543,4203,NO
2008-02-15 00:56,19.55,19.55,30,30,0,0,436,436,0.004216719,4216,NO
2008-02-15 00:58,19.55,19.55,30,30,0,0,438.5,438,0.004216719,4216,NO
2008-02-15 00:59,19.5,19.5,30,30,0,0,437,437,0.004203543,4203,NO
2008-02-15 01:00,19.5,19.5,30.1,30.1,0,0,435.5,435,0.00421765,4217,NO
2008-02-15 01:01,19.5,19.5,30.06666667,30.07,0,0,437,437,0.004212947,4212,NO
2008-02-15 01:01,19.5,19.5,30.1,30.1,0,0,438.5,438,0.00421765,4217,NO
2008-02-15 01:02,19.5,19.5,30.1,30.1,0,0,436.6666667,436,0.00421765,4217,NO
2008-02-15 01:04,19.5,19.5,30.1,30.1,0,0,436.5,436,0.00421765,4217,NO
2008-02-15 01:05,19.5,19.5,30.1,30.1,0,0,438,438,0.00421765,4217,NO
2008-02-15 01:06,19.5,19.5,30.1,30.1,0,0,436,436,0.00421765,4217,NO
2008-02-15 01:07,19.5,19.5,30.1,30.1,0,0,431,431,0.00421765,4217,NO
2008-02-15 01:08,19.5,19.5,30.13333333,30.13,0,0,433,433,0.004222352,4222,NO
2008-02-15 01:08,19.5,19.5,30.1,30.1,0,0,436,436,0.00421765,4217,NO
2008-02-15 01:09,19.6,19.6,30.2,30.2,0,0,438,438,0.004258324,4258,NO
2008-02-15 01:11,19.5,19.5,30.2,30.2,0,0,436.5,436,0.004231757,4231,NO
2008-02-15 01:12,19.5,19.5,30.2,30.2,0,0,439,439,0.004231757,4231,NO
2008-02-15 01:13,19.5,19.5,30.2,30.2,0,0,438,438,0.004231757,4231,NO
2008-02-15 01:14,19.5,19.5,30.2,30.2,0,0,436.5,436,0.004231757,4231,NO
2008-02-15 01:14,19.5,19.5,30.2675,30.27,0,0,436.5,436,0.00424128,4241,NO
2008-02-15 01:15,19.5,19.5,30.29,30.29,0,0,441.5,441,0.004244454,4244,NO
2008-02-15 01:17,19.5,19.5,30.29,30.29,0,0,442.5,442,0.004244454,4244,NO
2008-02-15 01:18,19.5,19.5,30.29,30.29,0,0,440.5,440,0.004244454,4244,NO
2008-02-15 01:19,19.5,19.5,30.29,30.29,0,0,444.6666667,444,0.004244454,4244,NO
2008-02-15 01:20,19.5,19.5,30.29,30.29,0,0,439,439,0.004244454,4244,NO
2008-02-15 01:21,19.5,19.5,30.245,30.25,0,0,437,437,0.004238106,4238,NO
2008-02-15 01:21,19.5,19.5,30.2,30.2,0,0,438,438,0.004231757,4231,NO
2008-02-15 01:23,19.55,19.55,30.15,30.15,0,0,438.5,438,0.004237946,4237,NO
2008-02-15 01:24,19.5,19.5,30.1,30.1,0,0,434,434,0.00421765,4217,NO
2008-02-15 01:25,19.5,19.5,30.1,30.1,0,0,433.5,433,0.00421765,4217,NO
2008-02-15 01:25,19.5,19.5,30.1,30.1,0,0,437.3333333,437,0.00421765,4217,NO
2008-02-15 01:27,19.5,19.5,30.1,30.1,0,0,442,442,0.00421765,4217,NO
2008-02-15 01:27,19.5,19.5,30.15,30.15,0,0,443.5,443,0.004224703,4224,NO
2008-02-15 01:28,19.5,19.5,30.15,30.15,0,0,445.5,445,0.004224703,4224,NO
2008-02-15 01:30,19.5,19.5,30.1,30.1,0,0,439,439,0.00421765,4217,NO
2008-02-15 01:31,19.6,19.6,30.1,30.1,0,0,442,442,0.004244128,4244,NO
2008-02-15 01:32,19.53333333,19.53,30.1,30.1,0,0,439.6666667,439,0.004226459,4226,NO
2008-02-15 01:33,19.5,19.5,30.1,30.1,0,0,440,440,0.00421765,4217,NO
2008-02-15 01:34,19.5,19.5,30.15,30.15,0,0,438.5,438,0.004224703,4224,NO
2008-02-15 01:34,19.56666667,19.57,30.16666667,30.17,0,0,442.6666667,442,0.00424473,4244,NO
2008-02-15 01:36,19.56666667,19.57,30.2,30.2,0,0,436.3333333,436,0.004249452,4249,NO
2008-02-15 01:37,19.56666667,19.57,30.2,30.2,0,0,438,438,0.004249452,4249,NO
2008-02-15 01:38,19.5,19.5,30.2,30.2,0,0,437,437,0.004231757,4231,NO
2008-02-15 01:38,19.6,19.6,30.2,30.2,0,0,441.5,441,0.004258324,4258,NO
2008-02-15 01:40,19.6,19.6,30.2,30.2,0,0,441,441,0.004258324,4258,NO
2008-02-15 01:40,19.5,19.5,30.2,30.2,0,0,439,439,0.004231757,4231,NO
2008-02-15 01:41,19.55,19.55,30.2,30.2,0,0,441.5,441,0.004245022,4245,NO
2008-02-15 01:43,19.53333333,19.53,30.32333333,30.32,0,0,437,437,0.004258033,4258,NO
2008-02-15 01:44,19.55,19.55,30.34,30.34,0,0,437.5,437,0.004264836,4264,NO
2008-02-15 01:45,19.5,19.5,30.39,30.39,0,0,443,443,0.004258563,4258,NO
2008-02-15 01:46,19.5,19.5,30.29,30.29,0,0,437,437,0.004244454,4244,NO
2008-02-15 01:46,19.5,19.5,30.39,30.39,0,0,433,433,0.004258563,4258,NO
2008-02-15 01:47,19.5,19.5,30.39,30.39,0,0,434.5,434,0.004258563,4258,NO
2008-02-15 01:49,19.5,19.5,30.39,30.39,0,0,436,436,0.004258563,4258,NO
2008-02-15 01:50,19.56666667,19.57,30.39,30.39,0,0,439.6666667,439,0.004276371,4276,NO
2008-02-15 01:51,19.5,19.5,30.5,30.5,0,0,439,439,0.004274083,4274,NO
2008-02-15 01:52,19.5,19.5,30.5,30.5,0,0,441,441,0.004274083,4274,NO
2008-02-15 01:53,19.5,19.5,30.5,30.5,0,0,439,439,0.004274083,4274,NO
2008-02-15 01:53,19.5,19.5,30.5,30.5,0,0,440,440,0.004274083,4274,NO
2008-02-15 01:54,19.5,19.5,30.6,30.6,0,0,436,436,0.004288193,4288,NO
2008-02-15 01:56,19.5,19.5,30.6,30.6,0,0,436,436,0.004288193,4288,NO
2008-02-15 01:57,19.5,19.5,30.6,30.6,0,0,437.75,437,0.004288193,4288,NO
2008-02-15 01:58,19.445,19.45,30.55,30.55,0,0,435,435,0.004266418,4266,NO
2008-02-15 01:59,19.5,19.5,30.6,30.6,0,0,438.5,438,0.004288193,4288,NO
2008-02-15 01:59,19.5,19.5,30.6,30.6,0,0,439,439,0.004288193,4288,NO
2008-02-15 02:00,19.39,19.39,30.55,30.55,0,0,436.5,436,0.004251742,4251,NO
2008-02-15 02:02,19.445,19.45,30.65,30.65,0,0,440,440,0.004280479,4280,NO
2008-02-15 02:03,19.39,19.39,30.55,30.55,0,0,441.5,441,0.004251742,4251,NO
2008-02-15 02:04,19.42666667,19.43,30.53333333,30.53,0,0,441,441,0.00425918,4259,NO
2008-02-15 02:05,19.39,19.39,30.55,30.55,0,0,440,440,0.004251742,4251,NO
2008-02-15 02:06,19.445,19.45,30.55,30.55,0,0,433,433,0.004266418,4266,NO
2008-02-15 02:06,19.39,19.39,30.6,30.6,0,0,440,440,0.004258748,4258,NO
2008-02-15 02:08,19.5,19.5,30.7,30.7,0,0,435,435,0.004302304,4302,NO
2008-02-15 02:09,19.39,19.39,30.6,30.6,0,0,436,436,0.004258748,4258,NO
2008-02-15 02:10,19.39,19.39,30.7,30.7,0,0,436,436,0.004272761,4272,NO
2008-02-15 02:10,19.445,19.45,30.7,30.7,0,0,431.5,431,0.00428751,4287,NO
2008-02-15 02:12,19.39,19.39,30.7,30.7,0,0,439,439,0.004272761,4272,NO
2008-02-15 02:12,19.39,19.39,30.7,30.7,0,0,440.5,440,0.004272761,4272,NO
2008-02-15 02:13,19.39,19.39,30.7,30.7,0,0,438,438,0.004272761,4272,NO
2008-02-15 02:15,19.39,19.39,30.745,30.75,0,0,438,438,0.004279067,4279,NO
2008-02-15 02:16,19.39,19.39,30.79,30.79,0,0,438,438,0.004285374,4285,NO
2008-02-15 02:17,19.39,19.39,30.79,30.79,0,0,433.6666667,433,0.004285374,4285,NO
2008-02-15 02:18,19.39,19.39,30.79,30.79,0,0,439,439,0.004285374,4285,NO
2008-02-15 02:19,19.39,19.39,30.745,30.75,0,0,438,438,0.004279067,4279,NO
2008-02-15 02:19,19.39,19.39,30.745,30.75,0,0,439.5,439,0.004279067,4279,NO
2008-02-15 02:21,19.39,19.39,30.745,30.75,0,0,436,436,0.004279067,4279,NO
2008-02-15 02:22,19.39,19.39,30.7,30.7,0,0,437,437,0.004272761,4272,NO
2008-02-15 02:23,19.39,19.39,30.79,30.79,0,0,437,437,0.004285374,4285,NO
2008-02-15 02:23,19.39,19.39,30.73,30.73,0,0,446.3333333,446,0.004276965,4276,NO
2008-02-15 02:25,19.5,19.5,30.79,30.79,0,0,447,447,0.004315004,4315,NO
2008-02-15 02:25,19.39,19.39,30.79,30.79,0,0,440,440,0.004285374,4285,NO
2008-02-15 02:26,19.39,19.39,30.79,30.79,0,0,441,441,0.004285374,4285,NO
2008-02-15 02:28,19.39,19.39,30.84,30.84,0,0,438,438,0.004292381,4292,NO
2008-02-15 02:29,19.39,19.39,30.89,30.89,0,0,434,434,0.004299388,4299,NO
2008-02-15 02:30,19.39,19.39,30.89,30.89,0,0,435.3333333,435,0.004299388,4299,NO
2008-02-15 02:31,19.39,19.39,30.92666667,30.93,0,0,439.3333333,439,0.004304527,4304,NO
2008-02-15 02:31,19.39,19.39,30.945,30.95,0,0,438.5,438,0.004307096,4307,NO
2008-02-15 02:32,19.39,19.39,30.89,30.89,0,0,434.5,434,0.004299388,4299,NO
2008-02-15 02:34,19.39,19.39,30.82333333,30.82,0,0,441.3333333,441,0.004290045,4290,NO
2008-02-15 02:35,19.42666667,19.43,30.86,30.86,0,0,441,441,0.004305063,4305,NO
2008-02-15 02:36,19.39,19.39,30.89,30.89,0,0,437,437,0.004299388,4299,NO
2008-02-15 02:37,19.39,19.39,30.89,30.89,0,0,433.5,433,0.004299388,4299,NO
2008-02-15 02:38,19.39,19.39,30.89,30.89,0,0,434,434,0.004299388,4299,NO
2008-02-15 02:38,19.39,19.39,30.84,30.84,0,0,439,439,0.004292381,4292,NO
2008-02-15 02:39,19.39,19.39,30.84,30.84,0,0,441.5,441,0.004292381,4292,NO
2008-02-15 02:41,19.39,19.39,30.84,30.84,0,0,440,440,0.004292381,4292,NO
2008-02-15 02:42,19.39,19.39,30.89,30.89,0,0,443,443,0.004299388,4299,NO
2008-02-15 02:43,19.39,19.39,31,31,0,0,441.6666667,441,0.004314804,4314,NO
2008-02-15 02:44,19.39,19.39,31,31,0,0,437,437,0.004314804,4314,NO
2008-02-15 02:44,19.39,19.39,31.05,31.05,0,0,434.5,434,0.004321812,4321,NO
2008-02-15 02:45,19.39,19.39,31.1,31.1,0,0,436.6666667,436,0.00432882,4328,NO
2008-02-15 02:47,19.29,19.29,31.1,31.1,0,0,442,442,0.004301766,4301,NO
2008-02-15 02:48,19.34,19.34,31.05,31.05,0,0,434.5,434,0.004308289,4308,NO
2008-02-15 02:49,19.39,19.39,31.1,31.1,0,0,437,437,0.00432882,4328,NO
2008-02-15 02:50,19.39,19.39,31,31,0,0,439,439,0.004314804,4314,NO
2008-02-15 02:51,19.39,19.39,31.05,31.05,0,0,435.5,435,0.004321812,4321,NO
2008-02-15 02:51,19.39,19.39,31.1,31.1,0,0,434,434,0.00432882,4328,NO
2008-02-15 02:53,19.39,19.39,31.06666667,31.07,0,0,433,433,0.004324148,4324,NO
2008-02-15 02:54,19.39,19.39,31.1,31.1,0,0,440,440,0.00432882,4328,NO
2008-02-15 02:55,19.39,19.39,31.1,31.1,0,0,436,436,0.00432882,4328,NO
2008-02-15 02:55,19.39,19.39,31.1,31.1,0,0,434,434,0.00432882,4328,NO
2008-02-15 02:57,19.39,19.39,31.05,31.05,0,0,431.5,431,0.004321812,4321,NO
2008-02-15 02:57,19.35666667,19.36,31.1,31.1,0,0,437,437,0.004319785,4319,NO
2008-02-15 02:58,19.39,19.39,31.1,31.1,0,0,437,437,0.00432882,4328,NO
2008-02-15 03:00,19.39,19.39,31.1,31.1,0,0,440.5,440,0.00432882,4328,NO
2008-02-15 03:01,19.39,19.39,31.1,31.1,0,0,440,440,0.00432882,4328,NO
2008-02-15 03:02,19.39,19.39,31.1,31.1,0,0,440.6666667,440,0.00432882,4328,NO
2008-02-15 03:03,19.39,19.39,31.1,31.1,0,0,440,440,0.00432882,4328,NO
2008-02-15 03:04,19.34,19.34,31.15,31.15,0,0,440,440,0.00432226,4322,NO
2008-02-15 03:04,19.39,19.39,31.1,31.1,0,0,441,441,0.00432882,4328,NO
2008-02-15 03:06,19.39,19.39,31.1,31.1,0,0,435,435,0.00432882,4328,NO
2008-02-15 03:07,19.39,19.39,31.1,31.1,0,0,439,439,0.00432882,4328,NO
2008-02-15 03:08,19.39,19.39,31.1,31.1,0,0,438,438,0.00432882,4328,NO
2008-02-15 03:08,19.39,19.39,31.1,31.1,0,0,437,437,0.00432882,4328,NO
2008-02-15 03:10,19.39,19.39,31.1,31.1,0,0,436.6666667,436,0.00432882,4328,NO
2008-02-15 03:10,19.34,19.34,31.1,31.1,0,0,436.5,436,0.004315274,4315,NO
2008-02-15 03:11,19.39,19.39,31.1,31.1,0,0,436,436,0.00432882,4328,NO
